transaction_id,src_account,dst_account,amount,timestamp,category
4e805e22-b4e,ACC001947,MERCHANT_GROCERY_50,182.23,2026-03-24 13:04:00,grocery
22e4077a-2e0,ACC001260,MERCHANT_RESTAURANT_37,185.05,2026-02-14 00:47:00,restaurant
04dd2d41-296,ACC003901,ACC001606,32.77,2026-02-10 19:03:00,transfer_p2p
ee50ca9b-315,ACC002579,MERCHANT_RESTAURANT_24,8.23,2026-03-14 09:20:00,restaurant
5b162c39-283,ACC000295,MERCHANT_GROCERY_47,334.16,2026-02-23 23:06:00,grocery
94636f59-f3c,ACC002208,MERCHANT_SUBSCRIPTION_14,93.64,2026-03-21 04:24:00,subscription
529b2194-c7f,ACC004582,MERCHANT_UTILITIES_22,30.97,2026-01-02 02:29:00,utilities
1454c108-bdb,ACC004194,MERCHANT_RESTAURANT_2,45.2,2026-01-29 13:34:00,restaurant
8c63235e-a88,ACC002116,ACC004160,11.87,2026-01-20 19:20:00,transfer_p2p
c515175c-e42,ACC003176,MERCHANT_INSURANCE_12,63.23,2026-01-24 19:42:00,insurance
97442d1b-763,ACC001699,MERCHANT_SUBSCRIPTION_19,54.01,2026-01-30 01:31:00,subscription
4eb71bd7-b51,ACC001229,MERCHANT_RESTAURANT_9,20.03,2026-03-02 12:03:00,restaurant
311350b7-8f9,ACC003680,MERCHANT_SUBSCRIPTION_34,443.9,2026-03-21 22:46:00,subscription
be5a8fcf-f68,ACC000268,MERCHANT_HEALTHCARE_40,45.6,2026-01-16 07:04:00,healthcare
154e1fa4-b7d,ACC000355,MERCHANT_FUEL_50,58.8,2026-01-18 19:43:00,fuel
f0428b9d-ec7,ACC002347,MERCHANT_RETAIL_18,21.01,2026-02-09 04:09:00,retail
076635b2-73b,ACC004657,MERCHANT_RESTAURANT_15,59.18,2026-03-15 16:52:00,restaurant
7a679f20-9be,ACC002220,MERCHANT_FUEL_13,23.62,2026-01-26 21:13:00,fuel
b0b8185c-698,ACC000094,MERCHANT_RETAIL_38,34.76,2026-02-07 03:21:00,retail
1ef93523-4ab,ACC004540,MERCHANT_INSURANCE_21,24.67,2026-02-12 08:32:00,insurance
2cc24af2-9a3,ACC000335,MERCHANT_UTILITIES_26,41.38,2026-02-14 06:02:00,utilities
8f679773-3f0,ACC002523,MERCHANT_FUEL_19,18.91,2026-01-01 14:20:00,fuel
666ac357-a6c,EXTERNAL_PAYROLL,ACC004082,2187.44,2026-02-13 01:04:00,salary
df7f87d2-ab6,ACC002983,MERCHANT_RETAIL_22,18.9,2026-02-14 12:54:00,retail
f18d17dd-132,EXTERNAL_PAYROLL,ACC004913,3053.32,2026-02-07 12:54:00,salary
9e2c3734-ef1,ACC000662,MERCHANT_HEALTHCARE_40,36.88,2026-03-03 21:47:00,healthcare
dbd0daef-599,ACC000990,ACC004310,371.62,2026-03-28 20:55:00,transfer_p2p
5c7714f5-886,ACC004685,MERCHANT_RESTAURANT_5,226.64,2026-01-18 04:32:00,restaurant
6a7ea0ee-7e7,ACC004064,MERCHANT_RENT_23,423.89,2026-01-30 18:25:00,rent
c1949968-c3d,ACC002675,ACC004870,14.78,2026-02-12 00:34:00,transfer_p2p
59877aab-8da,ACC002932,MERCHANT_RENT_45,26.3,2026-03-08 12:57:00,rent
3677f276-ccd,ACC002791,MERCHANT_FUEL_24,67.56,2026-01-06 08:29:00,fuel
88c4b7f6-0c2,ACC002295,MERCHANT_RESTAURANT_41,62.93,2026-01-09 07:33:00,restaurant
b8ce0fbc-51b,ACC001057,MERCHANT_INSURANCE_42,14.16,2026-02-20 02:05:00,insurance
158a4877-d3e,ACC004134,MERCHANT_UTILITIES_39,134.41,2026-02-20 05:09:00,utilities
91169179-6fa,ACC003871,MERCHANT_INSURANCE_24,29.77,2026-01-30 14:24:00,insurance
c248ca6e-e3b,ACC002298,MERCHANT_RETAIL_38,68.9,2026-02-10 08:23:00,retail
23ee04a4-2bb,ACC001570,MERCHANT_RETAIL_41,66.22,2026-03-11 19:01:00,retail
54509bf7-1e1,ACC003720,MERCHANT_SUBSCRIPTION_9,49.15,2026-01-09 21:40:00,subscription
3ecf035c-539,ACC000947,MERCHANT_SUBSCRIPTION_45,3.85,2026-02-06 09:13:00,subscription
32b07cdc-867,ACC001552,ACC000965,56.37,2026-03-01 18:32:00,transfer_p2p
b583a592-713,ACC001883,MERCHANT_RESTAURANT_32,4.38,2026-03-03 15:15:00,restaurant
307e922c-903,ACC000393,MERCHANT_UTILITIES_7,78.54,2026-03-27 02:45:00,utilities
afcc6d57-597,ACC001389,MERCHANT_RETAIL_3,15.99,2026-02-08 11:44:00,retail
4ad21719-7dd,ACC003725,MERCHANT_INSURANCE_14,16.5,2026-02-06 21:28:00,insurance
6c69e6e7-246,ACC000198,MERCHANT_RESTAURANT_3,70.18,2026-01-02 01:00:00,restaurant
ba3f268b-4e2,ACC003784,MERCHANT_SUBSCRIPTION_50,17.27,2026-03-05 02:54:00,subscription
e01485e2-012,ACC002140,MERCHANT_RENT_1,51.75,2026-01-28 05:09:00,rent
8fc39e3b-ea7,ACC004342,MERCHANT_HEALTHCARE_36,20.41,2026-03-14 16:24:00,healthcare
299b830b-c2f,ACC002832,MERCHANT_INSURANCE_19,11.82,2026-01-19 14:50:00,insurance
7bf8db5b-3c8,ACC003322,MERCHANT_UTILITIES_42,10.72,2026-03-30 00:09:00,utilities
6d15b5af-7cc,ACC000040,MERCHANT_FUEL_11,54.54,2026-01-28 22:12:00,fuel
3ea0b456-4b4,ACC002299,MERCHANT_GROCERY_44,34.53,2026-01-24 19:39:00,grocery
ab863648-66a,ACC004732,MERCHANT_GROCERY_11,14.64,2026-02-15 16:31:00,grocery
bfb34939-b36,ACC004846,ACC000911,31.84,2026-03-14 07:24:00,transfer_p2p
ce802ef4-474,ACC002550,MERCHANT_SUBSCRIPTION_28,52.49,2026-02-19 12:54:00,subscription
9f257591-d44,ACC003854,MERCHANT_RESTAURANT_40,38.08,2026-03-20 11:20:00,restaurant
f146e49a-84d,ACC004312,MERCHANT_UTILITIES_50,8.89,2026-01-19 22:37:00,utilities
89707651-f4f,ACC000469,MERCHANT_RESTAURANT_1,5.91,2026-01-02 13:31:00,restaurant
225f89b4-107,ACC003677,MERCHANT_RESTAURANT_1,70.08,2026-01-22 06:42:00,restaurant
47679c69-f4e,EXTERNAL_PAYROLL,ACC000150,2081.06,2026-01-19 19:42:00,salary
a98f7b60-c6d,ACC001207,MERCHANT_UTILITIES_7,29.36,2026-03-16 09:34:00,utilities
02daffa5-d5e,ACC001710,MERCHANT_GROCERY_17,79.84,2026-03-08 22:26:00,grocery
227fe08d-b69,ACC001237,MERCHANT_RENT_47,8.82,2026-03-17 11:13:00,rent
df174ebf-de1,ACC001865,MERCHANT_UTILITIES_12,41.01,2026-02-01 03:52:00,utilities
6933fe46-0c4,ACC001628,MERCHANT_GROCERY_1,17.45,2026-02-03 19:16:00,grocery
19397797-053,ACC004159,MERCHANT_RENT_15,35.87,2026-03-16 22:45:00,rent
3cc9c09f-3be,ACC003127,MERCHANT_RESTAURANT_17,34.07,2026-01-17 07:15:00,restaurant
526e0ab1-1de,ACC004841,MERCHANT_INSURANCE_47,19.04,2026-02-05 19:52:00,insurance
9ae6c91f-720,ACC002176,MERCHANT_GROCERY_38,97.38,2026-03-27 00:16:00,grocery
eb2dbb82-d2d,ACC004612,MERCHANT_UTILITIES_15,45.42,2026-03-26 02:05:00,utilities
bb78e3a0-d3a,ACC000428,MERCHANT_INSURANCE_45,53.26,2026-01-19 10:06:00,insurance
afae46cc-c0c,ACC003608,MERCHANT_INSURANCE_22,15.39,2026-01-31 01:23:00,insurance
49ec1b65-dd5,ACC004243,MERCHANT_INSURANCE_25,32.03,2026-02-18 08:06:00,insurance
dc3622c1-529,ACC002624,MERCHANT_SUBSCRIPTION_17,40.45,2026-03-21 05:18:00,subscription
f10c1e7b-e23,ACC003780,MERCHANT_INSURANCE_11,51.58,2026-01-01 09:40:00,insurance
dcdc2056-f3c,ACC003573,MERCHANT_INSURANCE_43,22.57,2026-03-05 17:10:00,insurance
1e85c335-838,ACC001135,MERCHANT_HEALTHCARE_29,43.73,2026-03-08 08:31:00,healthcare
97881c3c-9ff,ACC003899,MERCHANT_GROCERY_18,39.45,2026-02-12 07:56:00,grocery
57cde3e7-603,ACC003878,MERCHANT_RENT_50,59.55,2026-01-19 16:22:00,rent
41b7e3e2-845,ACC004249,MERCHANT_FUEL_31,26.14,2026-02-09 01:08:00,fuel
02e5def1-41f,ACC000306,MERCHANT_GROCERY_45,26.67,2026-02-14 08:47:00,grocery
d8721610-635,ACC000104,MERCHANT_INSURANCE_23,19.97,2026-01-11 20:31:00,insurance
00de2892-996,ACC003083,MERCHANT_HEALTHCARE_19,20.09,2026-01-22 10:08:00,healthcare
1126570f-3d5,ACC001062,MERCHANT_HEALTHCARE_11,100.19,2026-03-27 14:05:00,healthcare
33bb4534-ed0,ACC001228,MERCHANT_RENT_50,14.68,2026-03-24 01:00:00,rent
fa52df0b-385,ACC001504,MERCHANT_SUBSCRIPTION_44,7.75,2026-01-19 17:17:00,subscription
0bf8fad5-f07,ACC002567,MERCHANT_UTILITIES_3,10.04,2026-01-20 11:00:00,utilities
9bac32df-e4a,ACC002250,ACC001030,15.23,2026-03-05 21:38:00,transfer_p2p
92e2c81f-15e,ACC004791,MERCHANT_SUBSCRIPTION_7,18.49,2026-03-28 06:10:00,subscription
3e56f443-740,ACC002854,MERCHANT_SUBSCRIPTION_41,19.34,2026-03-08 12:34:00,subscription
51b0cddb-c75,ACC003793,MERCHANT_RESTAURANT_47,10.69,2026-01-13 10:59:00,restaurant
dfaeddc9-67e,ACC002301,MERCHANT_HEALTHCARE_33,87.03,2026-01-14 20:41:00,healthcare
9f691359-6fb,ACC002754,MERCHANT_RENT_40,52.55,2026-03-12 07:17:00,rent
b84f226b-810,ACC000775,MERCHANT_RESTAURANT_8,12.89,2026-03-14 23:30:00,restaurant
f3dab5eb-d5b,ACC004205,MERCHANT_HEALTHCARE_22,58.99,2026-02-27 17:03:00,healthcare
c1922f40-b93,ACC001291,MERCHANT_GROCERY_4,38.9,2026-01-04 01:36:00,grocery
1b5eb3b1-454,ACC001807,MERCHANT_HEALTHCARE_42,58.39,2026-02-24 11:48:00,healthcare
99b44ee6-bf2,ACC003726,MERCHANT_UTILITIES_45,23.62,2026-02-12 10:55:00,utilities
d7f3cc06-2ce,ACC001364,MERCHANT_FUEL_10,16.52,2026-01-02 15:13:00,fuel
3a22e31e-e7f,ACC001634,MERCHANT_RENT_37,77.06,2026-01-15 13:05:00,rent
b4322778-3a1,ACC002386,MERCHANT_SUBSCRIPTION_9,18.44,2026-03-10 00:40:00,subscription
ce67bc41-cf3,ACC002768,MERCHANT_RESTAURANT_49,23.8,2026-02-14 13:22:00,restaurant
37e46baa-6e5,ACC003860,MERCHANT_INSURANCE_7,69.87,2026-01-18 04:43:00,insurance
8a9c3bce-57f,ACC002112,MERCHANT_INSURANCE_36,50.49,2026-01-12 03:18:00,insurance
25f4be1c-603,ACC000270,MERCHANT_FUEL_19,12.13,2026-01-13 17:06:00,fuel
44c84591-a07,ACC004505,MERCHANT_RETAIL_16,6.48,2026-01-29 01:34:00,retail
7f353b36-fbe,ACC004286,MERCHANT_HEALTHCARE_33,44.22,2026-02-25 12:47:00,healthcare
5e35e685-b0c,ACC001026,MERCHANT_HEALTHCARE_10,73.53,2026-03-20 03:49:00,healthcare
33fae0b4-cda,ACC000123,MERCHANT_GROCERY_6,114.4,2026-02-26 05:32:00,grocery
997ef6e6-5c8,ACC004932,MERCHANT_GROCERY_40,30.51,2026-02-08 00:06:00,grocery
6aee225e-2b0,ACC003990,MERCHANT_INSURANCE_14,20.58,2026-03-09 22:30:00,insurance
e9582dc7-4fe,ACC000519,MERCHANT_FUEL_4,158.73,2026-01-28 07:42:00,fuel
77af9731-fca,ACC001904,MERCHANT_UTILITIES_49,14.16,2026-01-26 21:06:00,utilities
ae9c8a2e-591,ACC004112,MERCHANT_FUEL_1,107.67,2026-03-31 03:31:00,fuel
bd055732-a56,ACC000151,MERCHANT_GROCERY_50,13.74,2026-02-28 19:22:00,grocery
54ff3837-aff,ACC002299,MERCHANT_RENT_36,3.1,2026-01-22 03:57:00,rent
a43a4dab-b7d,ACC001516,MERCHANT_SUBSCRIPTION_3,40.07,2026-01-16 15:18:00,subscription
8a313cde-600,ACC001274,MERCHANT_INSURANCE_14,69.55,2026-02-07 12:24:00,insurance
4fe2720c-f46,ACC004320,MERCHANT_RENT_49,17.03,2026-03-26 03:07:00,rent
688a74b0-de5,ACC004926,MERCHANT_RETAIL_46,54.94,2026-03-16 23:30:00,retail
594cd6e9-cec,ACC000972,MERCHANT_HEALTHCARE_17,81.53,2026-02-20 23:03:00,healthcare
315173e6-8ba,ACC001307,MERCHANT_FUEL_45,34.69,2026-02-10 16:05:00,fuel
6677fad1-a6c,ACC003826,MERCHANT_GROCERY_33,198.0,2026-01-09 12:26:00,grocery
1ff2fae3-291,ACC004790,MERCHANT_UTILITIES_20,23.12,2026-03-31 03:28:00,utilities
b2f137f5-069,ACC001384,MERCHANT_RESTAURANT_5,7.67,2026-01-12 15:52:00,restaurant
0ff6d62d-5c0,ACC004890,MERCHANT_SUBSCRIPTION_23,4.31,2026-02-01 01:25:00,subscription
7587c891-f0e,EXTERNAL_PAYROLL,ACC000087,1563.86,2026-01-13 07:13:00,salary
a54f5ea8-ec9,ACC002854,MERCHANT_FUEL_31,61.86,2026-01-03 21:04:00,fuel
1d86a4a0-d12,ACC002934,MERCHANT_SUBSCRIPTION_34,13.3,2026-01-24 04:08:00,subscription
004b098c-0bf,ACC001713,MERCHANT_UTILITIES_15,69.3,2026-02-24 18:13:00,utilities
1ed06d83-92e,ACC002369,MERCHANT_FUEL_7,8.17,2026-01-17 12:59:00,fuel
87b57f02-ba1,EXTERNAL_PAYROLL,ACC003619,3508.12,2026-01-21 03:52:00,salary
a7f9ec13-d64,ACC004064,MERCHANT_SUBSCRIPTION_12,74.79,2026-01-16 06:21:00,subscription
1b8a7c81-fa9,ACC004963,MERCHANT_RESTAURANT_25,16.73,2026-03-24 12:17:00,restaurant
bb2b90f2-a54,ACC004471,MERCHANT_RESTAURANT_13,24.54,2026-03-23 10:21:00,restaurant
b9b5b2e1-ca0,ACC003706,MERCHANT_RENT_30,570.01,2026-03-26 14:31:00,rent
f847ccc2-b71,ACC001323,MERCHANT_UTILITIES_36,24.59,2026-01-30 00:39:00,utilities
9d73cce0-4e4,ACC004187,MERCHANT_RESTAURANT_27,28.19,2026-01-20 10:13:00,restaurant
cd570b63-962,ACC001381,MERCHANT_UTILITIES_12,48.72,2026-03-12 19:45:00,utilities
a36e67ae-152,ACC001823,MERCHANT_FUEL_23,17.97,2026-03-28 20:40:00,fuel
df3ce03e-4ea,ACC003439,ACC003486,11.7,2026-03-18 00:04:00,transfer_p2p
41b663cd-38d,ACC003100,MERCHANT_RENT_17,37.71,2026-01-10 01:28:00,rent
4b6b12ca-b69,ACC001554,MERCHANT_UTILITIES_41,21.97,2026-01-15 15:35:00,utilities
c5af9a70-737,ACC000330,MERCHANT_RETAIL_13,54.59,2026-02-25 21:41:00,retail
d1f89597-093,ACC000335,MERCHANT_RESTAURANT_22,12.46,2026-01-19 08:11:00,restaurant
68030842-614,ACC002792,MERCHANT_FUEL_14,51.2,2026-01-14 01:42:00,fuel
4b66ae8a-992,ACC000188,ACC000748,13.92,2026-02-24 08:01:00,transfer_p2p
b54ee71f-27b,ACC000984,MERCHANT_RESTAURANT_36,30.09,2026-03-30 08:30:00,restaurant
756222bb-ea3,ACC003702,MERCHANT_RENT_22,43.4,2026-02-05 11:08:00,rent
9699b8cd-c1d,ACC003750,ACC004536,16.25,2026-03-16 08:21:00,transfer_p2p
6c8754e5-bcb,ACC000490,MERCHANT_INSURANCE_35,265.19,2026-03-03 12:44:00,insurance
d5468d75-434,ACC001315,MERCHANT_GROCERY_44,40.29,2026-02-16 11:53:00,grocery
0c5c0d22-fa2,ACC003165,MERCHANT_RETAIL_41,28.14,2026-02-25 14:50:00,retail
f7835829-b9a,ACC000248,MERCHANT_INSURANCE_18,48.82,2026-01-05 23:48:00,insurance
0a88cf02-692,ACC004347,MERCHANT_RETAIL_28,68.48,2026-01-12 01:09:00,retail
20bfee1a-842,ACC001948,MERCHANT_INSURANCE_43,12.2,2026-03-28 14:39:00,insurance
c7031141-169,ACC003731,MERCHANT_RESTAURANT_48,24.5,2026-01-05 03:45:00,restaurant
1d60f488-873,ACC000141,MERCHANT_FUEL_42,34.38,2026-01-29 14:16:00,fuel
3666ab2d-bf5,ACC002339,MERCHANT_FUEL_11,36.81,2026-01-11 01:21:00,fuel
19cc11db-36d,ACC004294,MERCHANT_INSURANCE_26,27.63,2026-02-14 05:01:00,insurance
1e0c1d37-e9f,ACC001057,MERCHANT_UTILITIES_9,182.46,2026-01-12 16:20:00,utilities
c79652a2-a25,ACC003989,MERCHANT_RESTAURANT_20,53.32,2026-03-15 04:59:00,restaurant
9c4a3ce3-b43,EXTERNAL_PAYROLL,ACC002695,2234.82,2026-03-23 22:26:00,salary
7362e415-2be,ACC002050,MERCHANT_RETAIL_20,72.3,2026-01-31 14:12:00,retail
df0b9397-bd8,ACC003242,MERCHANT_FUEL_26,142.78,2026-02-07 11:39:00,fuel
901eb05a-127,ACC001352,MERCHANT_RESTAURANT_26,16.14,2026-01-02 05:42:00,restaurant
c62ac42d-dce,ACC004170,MERCHANT_INSURANCE_34,8.18,2026-03-09 10:13:00,insurance
7498488d-cd5,ACC001728,ACC002588,39.92,2026-03-12 00:32:00,transfer_p2p
8f9012d4-944,EXTERNAL_PAYROLL,ACC000388,5439.05,2026-02-02 17:51:00,salary
5b7e0346-c7a,ACC003170,MERCHANT_GROCERY_16,16.82,2026-02-01 22:21:00,grocery
2cc614da-ab8,ACC002327,MERCHANT_FUEL_20,136.04,2026-02-26 07:44:00,fuel
5c3795be-7aa,ACC003555,MERCHANT_GROCERY_24,16.85,2026-02-05 14:46:00,grocery
eb3f9cc0-ca6,ACC001025,MERCHANT_HEALTHCARE_31,30.88,2026-01-12 06:11:00,healthcare
26406228-698,ACC004757,MERCHANT_RESTAURANT_42,33.85,2026-01-27 15:46:00,restaurant
caae1ab4-2d7,ACC004080,MERCHANT_FUEL_29,90.12,2026-01-11 04:29:00,fuel
80ea4535-5b7,ACC000198,MERCHANT_SUBSCRIPTION_31,250.19,2026-03-18 19:02:00,subscription
b7591e0d-c6a,ACC001019,MERCHANT_SUBSCRIPTION_36,159.67,2026-03-29 16:48:00,subscription
65afb4da-d88,ACC002158,ACC001230,93.09,2026-02-25 21:35:00,transfer_p2p
5a580933-709,ACC001547,MERCHANT_RENT_33,17.37,2026-03-18 15:55:00,rent
914c9bed-074,ACC003814,MERCHANT_FUEL_19,66.11,2026-01-22 15:18:00,fuel
cd2da989-bf5,ACC000588,MERCHANT_RENT_12,37.99,2026-01-06 17:55:00,rent
de50337f-6e3,ACC004747,MERCHANT_SUBSCRIPTION_36,238.9,2026-01-05 06:19:00,subscription
fa82fb51-496,ACC004781,MERCHANT_RETAIL_28,87.42,2026-03-10 11:19:00,retail
c0b56813-3cd,ACC004663,MERCHANT_RENT_36,122.69,2026-03-05 02:22:00,rent
f08b82c2-caa,ACC004478,MERCHANT_UTILITIES_16,77.86,2026-02-21 11:37:00,utilities
834640ea-91a,ACC000237,ACC000463,20.19,2026-01-30 15:43:00,transfer_p2p
ede4291d-71e,ACC001375,ACC004753,11.65,2026-01-03 16:31:00,transfer_p2p
d9ac01fd-794,ACC002763,ACC001995,125.15,2026-03-21 07:27:00,transfer_p2p
c995dfa6-ce1,ACC004064,MERCHANT_RESTAURANT_23,79.6,2026-01-02 06:55:00,restaurant
d6e74303-32f,ACC001710,MERCHANT_SUBSCRIPTION_28,9.61,2026-02-01 22:34:00,subscription
4ba3de68-29f,ACC003744,MERCHANT_RETAIL_10,29.0,2026-03-18 10:33:00,retail
2900efd6-53b,ACC001494,MERCHANT_GROCERY_1,10.73,2026-01-15 13:48:00,grocery
a58e9605-4bf,ACC003124,MERCHANT_HEALTHCARE_15,11.01,2026-03-29 02:37:00,healthcare
c0380934-1c9,ACC003861,MERCHANT_INSURANCE_46,34.03,2026-03-29 00:22:00,insurance
1f49c49a-74d,ACC001220,MERCHANT_SUBSCRIPTION_10,109.37,2026-01-29 18:56:00,subscription
1cff055a-b24,ACC000032,MERCHANT_FUEL_22,47.56,2026-02-15 13:39:00,fuel
5f18644f-8ab,ACC000637,MERCHANT_GROCERY_20,23.53,2026-02-23 04:46:00,grocery
d9ed73b9-316,ACC000013,MERCHANT_HEALTHCARE_42,11.57,2026-02-03 17:57:00,healthcare
8b10c028-1d4,ACC001933,ACC004319,42.92,2026-01-09 01:25:00,transfer_p2p
2162ea67-730,ACC000203,MERCHANT_RETAIL_25,164.21,2026-03-27 07:05:00,retail
fde4b0ea-259,ACC001806,MERCHANT_SUBSCRIPTION_28,54.79,2026-03-06 03:17:00,subscription
0606a74a-b0c,ACC002614,MERCHANT_INSURANCE_7,34.9,2026-02-15 22:07:00,insurance
8dc8ced1-663,ACC001256,MERCHANT_INSURANCE_42,32.03,2026-03-02 08:35:00,insurance
546de802-93b,ACC000198,MERCHANT_RETAIL_1,11.8,2026-01-04 08:18:00,retail
b61ecada-1a1,ACC003854,MERCHANT_RETAIL_13,15.29,2026-03-20 05:01:00,retail
c94b7351-bd7,EXTERNAL_PAYROLL,ACC004620,3420.09,2026-01-04 10:53:00,salary
9d93db5a-182,ACC001269,MERCHANT_RENT_50,6.29,2026-01-24 10:54:00,rent
4e485228-dcf,ACC003166,MERCHANT_INSURANCE_46,22.65,2026-02-13 07:13:00,insurance
3b031cc8-b27,ACC004147,ACC000995,11.1,2026-01-21 18:36:00,transfer_p2p
763280a7-c79,ACC002795,ACC004302,4.41,2026-01-05 17:22:00,transfer_p2p
4dc6dfc7-cf8,ACC002554,MERCHANT_RETAIL_23,52.53,2026-03-30 22:10:00,retail
3de79a80-53a,ACC002315,MERCHANT_GROCERY_41,27.11,2026-01-16 04:42:00,grocery
63b97b49-5a6,ACC002788,MERCHANT_SUBSCRIPTION_37,11.17,2026-02-07 06:19:00,subscription
f008e90c-e06,ACC003251,MERCHANT_RETAIL_42,54.23,2026-01-01 14:23:00,retail
5b6d1801-5fb,ACC000496,MERCHANT_RESTAURANT_9,71.16,2026-02-25 10:17:00,restaurant
5239f917-94a,ACC004799,MERCHANT_GROCERY_1,29.57,2026-03-08 04:30:00,grocery
9a80b881-807,ACC000839,MERCHANT_INSURANCE_29,63.16,2026-02-26 11:37:00,insurance
cdba8c92-d75,ACC003675,MERCHANT_RETAIL_15,25.89,2026-01-25 10:11:00,retail
3b8b8154-920,ACC003748,MERCHANT_INSURANCE_22,26.34,2026-01-14 23:23:00,insurance
2a7b2593-ead,ACC004005,MERCHANT_HEALTHCARE_11,108.6,2026-03-26 09:55:00,healthcare
fb2acf2e-283,ACC001082,MERCHANT_FUEL_3,9.78,2026-02-14 09:55:00,fuel
20c0ed84-0b5,ACC001268,MERCHANT_RETAIL_19,14.22,2026-01-02 04:54:00,retail
2d2dd9cc-0ec,ACC004004,MERCHANT_HEALTHCARE_11,18.41,2026-01-24 18:41:00,healthcare
c7f89ecd-09c,ACC000439,MERCHANT_SUBSCRIPTION_22,294.53,2026-03-15 21:19:00,subscription
6b76ae05-45d,ACC003689,MERCHANT_HEALTHCARE_44,10.78,2026-01-18 13:51:00,healthcare
aac390e1-1a2,ACC002257,MERCHANT_RESTAURANT_48,5.5,2026-02-09 07:24:00,restaurant
c04b46c6-5b6,ACC004590,MERCHANT_RESTAURANT_48,250.09,2026-01-14 06:02:00,restaurant
e6678e03-8a6,ACC000781,MERCHANT_HEALTHCARE_43,83.8,2026-03-02 04:21:00,healthcare
a6bdd443-a10,ACC000527,MERCHANT_SUBSCRIPTION_37,295.47,2026-03-13 07:56:00,subscription
e202d31e-389,ACC004965,MERCHANT_HEALTHCARE_4,25.39,2026-02-08 04:59:00,healthcare
f3306af8-d58,ACC004398,MERCHANT_HEALTHCARE_24,5.86,2026-01-07 07:30:00,healthcare
e5e97c60-13f,ACC001239,MERCHANT_RENT_10,67.27,2026-01-09 16:40:00,rent
195491f3-386,ACC001243,MERCHANT_HEALTHCARE_13,56.73,2026-03-19 17:10:00,healthcare
c7699573-890,ACC002984,MERCHANT_RESTAURANT_10,21.62,2026-01-28 15:42:00,restaurant
4f081971-be7,ACC000388,MERCHANT_SUBSCRIPTION_2,47.12,2026-02-09 21:29:00,subscription
0afe8052-7d6,ACC000434,MERCHANT_RETAIL_3,25.89,2026-02-11 23:50:00,retail
62ed9b53-53f,ACC000619,MERCHANT_UTILITIES_11,18.77,2026-03-06 08:01:00,utilities
37aedfb6-dcb,ACC002401,MERCHANT_HEALTHCARE_36,36.03,2026-02-15 17:45:00,healthcare
43958fd6-f64,ACC001008,MERCHANT_GROCERY_2,57.69,2026-02-22 15:50:00,grocery
0a0967a9-aa4,ACC003811,MERCHANT_RENT_11,14.49,2026-01-25 07:51:00,rent
84809cd4-e6e,ACC003477,MERCHANT_RETAIL_2,58.08,2026-01-15 14:57:00,retail
437d2325-ef8,ACC002906,MERCHANT_RENT_9,288.71,2026-01-26 00:19:00,rent
822dba71-96a,EXTERNAL_PAYROLL,ACC000696,2333.89,2026-01-07 03:21:00,salary
520f68a9-09b,ACC001616,MERCHANT_RETAIL_40,27.77,2026-03-21 12:11:00,retail
beadae68-8f2,ACC004668,MERCHANT_RETAIL_6,7.28,2026-02-20 13:09:00,retail
b719470f-e75,ACC004139,MERCHANT_UTILITIES_3,172.18,2026-01-19 13:23:00,utilities
a1c3183f-906,ACC004369,MERCHANT_INSURANCE_11,14.65,2026-02-15 20:55:00,insurance
1fb206bf-0fb,ACC002851,MERCHANT_HEALTHCARE_35,9.81,2026-01-15 17:43:00,healthcare
6e753b2f-aaf,ACC001881,MERCHANT_FUEL_12,12.19,2026-02-05 13:42:00,fuel
7fa17769-78b,ACC001946,MERCHANT_RENT_36,503.98,2026-01-12 09:51:00,rent
9d0776c2-bdd,ACC000508,MERCHANT_INSURANCE_24,16.27,2026-01-19 10:29:00,insurance
74498656-a79,ACC003080,ACC002976,4795.36,2026-02-08 05:00:00,transfer_p2p
a22f729e-d32,ACC002422,MERCHANT_RENT_47,14.18,2026-03-20 11:53:00,rent
36441d0b-2cb,ACC003784,MERCHANT_FUEL_16,24.81,2026-02-28 21:58:00,fuel
1e9762d9-fe0,ACC001361,MERCHANT_RENT_41,45.11,2026-01-27 17:58:00,rent
dc55446a-1a7,ACC004903,MERCHANT_UTILITIES_27,42.16,2026-02-06 18:03:00,utilities
82c2d4b6-846,ACC001505,MERCHANT_UTILITIES_1,10.92,2026-01-07 11:59:00,utilities
9791c5f1-857,ACC003104,MERCHANT_RENT_18,178.67,2026-03-06 19:37:00,rent
35c979b8-44e,ACC001705,MERCHANT_GROCERY_25,26.66,2026-03-25 19:07:00,grocery
5bec218a-e39,ACC001468,MERCHANT_HEALTHCARE_19,167.21,2026-03-19 00:21:00,healthcare
115b2ea5-f3a,ACC003663,MERCHANT_RETAIL_45,14.19,2026-02-07 11:14:00,retail
e43cdab1-563,ACC002146,ACC001488,20.25,2026-03-17 03:40:00,transfer_p2p
4982bdea-2c8,EXTERNAL_PAYROLL,ACC002414,2802.87,2026-03-15 06:07:00,salary
107fc931-2b1,ACC001774,MERCHANT_FUEL_3,151.32,2026-01-28 18:52:00,fuel
bbe0a00a-535,ACC002735,MERCHANT_RESTAURANT_1,20.51,2026-02-28 08:33:00,restaurant
9b51f2a0-168,ACC004637,MERCHANT_INSURANCE_47,50.53,2026-03-25 06:11:00,insurance
