account_id,account_type,opened_date,payday,monthly_salary
ACC003741,retail,2025-10-27,5,5359.24
ACC003742,retail,2025-09-18,8,1696.48
ACC003743,retail,2024-12-17,7,3508.96
ACC003744,retail,2025-07-06,20,3760.85
ACC003745,retail,2023-09-08,17,4919.38
ACC003746,retail,2024-12-25,9,4696.54
ACC003747,retail,2025-11-18,27,3743.98
ACC003748,retail,2025-06-02,12,2618.43
ACC003749,retail,2024-08-19,9,4200.1
ACC003750,retail,2025-05-19,26,5485.46
ACC003751,retail,2025-09-17,13,3137.47
ACC003752,retail,2025-05-08,3,3844.08
ACC003753,retail,2025-10-23,12,4474.53
ACC003754,retail,2024-04-12,13,1865.47
ACC003755,retail,2024-06-05,15,3206.29
ACC003756,retail,2025-09-18,19,4258.84
ACC003757,retail,2025-03-23,8,2110.59
ACC003758,retail,2024-09-30,23,6741.61
ACC003759,retail,2025-07-26,8,2900.73
ACC003760,retail,2025-04-11,10,1698.18
ACC003761,retail,2025-11-28,22,1509.52
ACC003762,retail,2021-11-11,27,3462.08
ACC003763,retail,2025-09-28,28,3643.72
ACC003764,retail,2023-07-02,3,2946.79
ACC003765,retail,2020-09-16,21,4672.13
ACC003766,retail,2025-03-01,28,3908.06
ACC003767,retail,2025-01-04,21,3800.08
ACC003768,retail,2024-02-08,25,1426.86
ACC003769,new_account,2025-06-04,2,0.0
ACC003770,retail,2025-11-20,3,2352.54
ACC003771,retail,2025-07-05,13,4962.72
ACC003772,retail,2025-11-12,13,3212.62
ACC003773,retail,2025-06-17,13,3482.03
ACC003774,retail,2024-12-30,18,1977.24
ACC003775,retail,2020-12-22,16,5629.5
ACC003776,retail,2025-05-30,2,4425.29
ACC003777,retail,2025-08-16,21,2185.84
ACC003778,retail,2025-12-28,1,1403.62
ACC003779,new_account,2025-04-23,23,0.0
ACC003780,retail,2023-07-29,6,1620.61
ACC003781,retail,2025-01-01,3,2718.09
ACC003782,small_business,2025-01-10,16,2167.23
ACC003783,retail,2024-12-04,28,2701.61
ACC003784,retail,2022-07-07,14,3564.15
ACC003785,retail,2024-08-11,21,5558.94
ACC003786,retail,2025-08-04,26,4433.97
ACC003787,retail,2025-09-26,11,1783.1
ACC003788,retail,2022-02-28,19,2611.27
ACC003789,retail,2022-03-09,28,3306.2
ACC003790,retail,2024-04-17,4,1946.29
ACC003791,retail,2025-11-15,17,3106.44
ACC003792,retail,2022-07-27,2,3009.69
ACC003793,retail,2025-11-18,8,2983.56
ACC003794,retail,2025-10-28,7,1719.8
ACC003795,retail,2025-07-29,28,4953.48
ACC003796,retail,2024-03-04,23,1811.55
ACC003797,retail,2024-04-17,19,4312.26
ACC003798,retail,2025-07-27,16,3506.72
ACC003799,retail,2025-09-28,9,3748.04
ACC003800,retail,2025-04-27,2,3867.59
ACC003801,retail,2025-07-21,3,2455.65
ACC003802,retail,2025-10-27,22,3156.97
ACC003803,retail,2025-07-10,9,4061.97
ACC003804,retail,2025-06-13,18,2444.8
ACC003805,retail,2025-08-20,19,3226.93
ACC003806,retail,2024-08-18,22,3395.15
ACC003807,retail,2023-06-22,2,3949.33
ACC003808,retail,2025-04-08,6,1466.29
ACC003809,retail,2025-10-01,28,2641.66
ACC003810,small_business,2025-09-03,11,5624.91
ACC003811,retail,2022-11-28,1,4166.35
ACC003812,retail,2025-07-07,7,3454.38
ACC003813,retail,2025-10-26,19,1605.15
ACC003814,retail,2025-03-07,5,3234.33
ACC003815,retail,2025-08-29,25,4142.58
ACC003816,retail,2022-02-01,27,3408.84
ACC003817,retail,2025-11-20,23,3203.89
ACC003818,retail,2025-07-03,27,2033.57
ACC003819,new_account,2025-05-19,13,0.0
ACC003820,retail,2025-04-26,3,4330.87
ACC003821,retail,2025-01-06,10,3645.66
ACC003822,retail,2024-11-12,6,3174.61
ACC003823,retail,2022-08-11,19,4405.47
ACC003824,retail,2025-07-24,8,2379.67
ACC003825,retail,2024-12-16,19,2251.2
ACC003826,small_business,2025-09-18,27,3120.42
ACC003827,retail,2025-08-07,28,2983.11
ACC003828,retail,2024-05-03,13,2158.99
ACC003829,retail,2025-04-24,22,2480.74
ACC003830,retail,2025-08-18,18,3673.9
ACC003831,new_account,2024-05-10,11,0.0
ACC003832,retail,2025-09-11,13,2295.59
ACC003833,retail,2025-11-04,25,7088.36
ACC003834,retail,2024-10-02,24,4545.3
ACC003835,retail,2025-07-25,5,1914.58
ACC003836,retail,2025-06-28,26,5083.74
ACC003837,retail,2025-11-26,23,3318.82
ACC003838,retail,2025-12-06,24,3295.72
ACC003839,retail,2025-09-28,3,2308.43
ACC003840,retail,2024-04-12,17,2800.32
ACC003841,retail,2025-10-01,24,2115.2
ACC003842,retail,2020-09-09,12,2555.7
ACC003843,retail,2025-02-23,2,3797.74
ACC003844,retail,2025-12-26,4,3601.32
ACC003845,retail,2024-11-02,14,3122.03
ACC003846,retail,2022-07-27,8,2945.68
ACC003847,retail,2023-10-27,27,3051.67
ACC003848,retail,2025-05-20,3,1824.15
ACC003849,retail,2021-04-20,11,6364.23
ACC003850,retail,2023-12-25,20,1729.64
ACC003851,retail,2025-06-08,25,3036.27
ACC003852,retail,2026-01-01,20,2705.3
ACC003853,retail,2025-10-10,20,3706.28
ACC003854,retail,2025-08-04,13,1924.08
ACC003855,retail,2025-01-19,25,4918.6
ACC003856,retail,2025-11-25,11,4299.82
ACC003857,retail,2025-05-24,1,2496.46
ACC003858,retail,2024-10-03,21,2675.5
ACC003859,retail,2023-11-04,9,1906.59
ACC003860,retail,2024-10-24,26,2931.89
ACC003861,retail,2025-03-05,15,4558.4
ACC003862,retail,2025-01-14,16,5248.05
ACC003863,retail,2025-09-09,8,3872.89
ACC003864,retail,2024-05-07,12,3347.48
ACC003865,retail,2025-12-08,18,1974.67
ACC003866,small_business,2024-03-05,13,3264.21
ACC003867,retail,2025-11-11,14,1498.81
ACC003868,retail,2025-02-23,6,4531.38
ACC003869,retail,2025-11-20,22,3925.72
ACC003870,retail,2025-09-01,19,3711.14
ACC003871,retail,2024-06-01,22,3053.26
ACC003872,retail,2024-11-20,13,3132.23
ACC003873,retail,2025-05-25,3,2375.64
ACC003874,retail,2025-02-09,25,6127.92
ACC003875,retail,2025-04-18,20,1167.69
ACC003876,retail,2025-05-07,10,2331.77
ACC003877,retail,2023-07-13,26,2088.21
ACC003878,small_business,2024-11-08,8,2029.79
ACC003879,retail,2025-11-04,23,3486.84
ACC003880,retail,2023-11-08,3,1970.73
ACC003881,small_business,2025-10-03,3,1942.5
ACC003882,retail,2023-04-23,9,2178.24
ACC003883,retail,2024-07-14,5,2453.69
ACC003884,retail,2025-02-27,13,2968.81
ACC003885,retail,2025-09-27,23,4180.18
ACC003886,retail,2024-07-02,26,3795.28
ACC003887,retail,2024-10-05,21,1988.08
ACC003888,retail,2025-10-02,5,1474.41
ACC003889,retail,2023-04-12,24,1849.76
ACC003890,retail,2025-05-04,13,2547.61
ACC003891,retail,2025-09-17,11,5289.35
ACC003892,retail,2024-12-28,12,3218.21
ACC003893,retail,2024-11-02,4,1340.32
ACC003894,retail,2024-06-12,3,2248.17
ACC003895,retail,2025-11-19,1,2347.36
ACC003896,retail,2024-06-21,10,3115.57
ACC003897,retail,2024-06-04,15,2123.77
ACC003898,retail,2024-06-30,12,4135.81
ACC003899,retail,2025-09-29,25,4143.08
ACC003900,retail,2025-10-18,9,3030.91
ACC003901,retail,2025-05-24,4,5529.96
ACC003902,retail,2024-02-29,5,3795.76
ACC003903,retail,2024-12-16,3,3288.54
ACC003904,small_business,2025-11-04,6,2691.69
ACC003905,retail,2025-09-04,14,4143.8
ACC003906,retail,2023-09-16,15,4351.4
ACC003907,retail,2024-04-03,18,1351.91
ACC003908,retail,2025-10-20,18,2445.28
ACC003909,retail,2025-02-16,17,3131.95
ACC003910,retail,2025-12-08,14,2733.42
ACC003911,retail,2025-11-27,4,3570.01
ACC003912,retail,2024-01-27,1,3241.77
ACC003913,retail,2025-08-08,3,2279.23
ACC003914,retail,2025-10-18,12,1923.04
ACC003915,retail,2025-04-24,18,3609.11
ACC003916,small_business,2024-06-29,3,1675.99
ACC003917,retail,2025-01-17,20,1726.98
ACC003918,retail,2025-09-09,20,2919.04
ACC003919,retail,2024-06-26,26,2498.98
ACC003920,retail,2025-11-04,11,1907.25
ACC003921,retail,2025-12-10,28,4425.53
ACC003922,retail,2023-09-24,13,3582.02
ACC003923,retail,2025-07-28,1,3441.17
ACC003924,retail,2024-12-17,10,1966.64
ACC003925,retail,2025-02-20,14,3788.16
ACC003926,retail,2025-07-08,13,3197.96
ACC003927,retail,2024-12-20,25,2501.04
ACC003928,retail,2025-05-29,3,1890.08
ACC003929,retail,2023-03-05,24,2848.47
ACC003930,retail,2023-07-06,18,5651.35
ACC003931,retail,2025-09-08,8,5230.48
ACC003932,retail,2021-06-22,19,3230.19
ACC003933,retail,2025-07-07,17,2114.8
ACC003934,retail,2022-08-06,6,2395.85
ACC003935,retail,2022-09-01,22,2890.7
ACC003936,retail,2025-05-18,13,5041.15
ACC003937,retail,2025-12-09,6,2663.83
ACC003938,retail,2024-02-04,5,3131.81
ACC003939,retail,2025-07-29,9,8113.37
ACC003940,retail,2025-01-07,10,2456.29
ACC003941,retail,2025-12-10,9,3601.57
ACC003942,retail,2025-02-15,16,1003.27
ACC003943,retail,2024-12-20,5,2117.11
ACC003944,retail,2025-10-17,3,2671.91
ACC003945,retail,2025-05-30,6,4479.12
ACC003946,small_business,2025-06-11,14,1775.04
ACC003947,retail,2025-08-28,9,3263.3
ACC003948,retail,2025-10-29,14,4661.88
ACC003949,retail,2025-08-24,10,3022.02
ACC003950,retail,2025-06-04,16,2117.84
ACC003951,retail,2025-03-08,26,1922.04
ACC003952,retail,2024-12-06,3,2323.74
ACC003953,retail,2025-09-25,12,3338.42
ACC003954,retail,2025-06-11,9,2861.72
ACC003955,retail,2024-05-08,8,1973.49
ACC003956,retail,2024-10-21,24,2427.82
ACC003957,retail,2023-08-31,21,2288.26
ACC003958,small_business,2025-05-18,16,2751.14
ACC003959,retail,2024-10-19,20,1689.6
ACC003960,retail,2024-03-21,20,3260.38
ACC003961,retail,2025-04-08,7,1788.56
ACC003962,small_business,2024-04-29,15,1932.8
ACC003963,retail,2025-03-16,4,2133.51
ACC003964,retail,2023-09-26,5,2680.26
ACC003965,retail,2025-12-28,10,2607.53
ACC003966,retail,2023-12-11,1,3737.8
ACC003967,retail,2025-01-04,13,4996.97
ACC003968,retail,2023-08-02,11,3370.45
ACC003969,retail,2022-03-31,27,2980.23
ACC003970,retail,2024-12-18,20,4810.95
ACC003971,retail,2025-03-25,13,2632.3
ACC003972,retail,2022-12-07,26,3501.71
ACC003973,retail,2025-07-08,28,4266.72
ACC003974,retail,2024-03-27,11,996.08
ACC003975,retail,2024-02-21,15,1306.93
ACC003976,retail,2024-08-14,11,3540.93
ACC003977,retail,2025-12-09,14,2408.76
ACC003978,retail,2024-10-11,27,2148.0
ACC003979,retail,2024-06-17,27,2084.89
ACC003980,retail,2025-09-26,28,1916.76
ACC003981,retail,2025-11-27,21,4743.84
ACC003982,retail,2025-08-16,20,2768.47
ACC003983,retail,2024-08-29,5,2461.63
ACC003984,retail,2025-09-15,10,3663.83
ACC003985,retail,2024-07-26,11,1749.39
ACC003986,retail,2023-02-24,20,3837.47
ACC003987,retail,2025-07-29,23,3682.01
ACC003988,retail,2025-03-21,7,2192.12
ACC003989,retail,2023-03-24,16,3922.0
ACC003990,small_business,2025-12-30,11,2684.12
ACC003991,retail,2025-12-23,6,3029.41
ACC003992,retail,2025-11-16,13,4264.04
ACC003993,retail,2022-12-02,11,4045.93
ACC003994,retail,2025-12-15,10,3499.22
ACC003995,new_account,2025-12-26,24,0.0
ACC003996,small_business,2025-07-02,23,2573.93
ACC003997,retail,2024-11-22,21,2549.97
ACC003998,retail,2025-10-14,16,3125.47
ACC003999,retail,2025-02-25,19,3486.38
ACC004000,retail,2021-11-11,26,4522.75
ACC004001,small_business,2024-10-08,8,3272.51
ACC004002,retail,2025-12-31,11,2357.42
ACC004003,retail,2025-07-07,13,2207.32
ACC004004,retail,2025-11-21,9,3106.48
ACC004005,retail,2025-05-12,27,2674.4
ACC004006,retail,2024-01-29,26,6393.24
ACC004007,small_business,2023-12-31,13,2016.37
ACC004008,retail,2024-11-14,12,3279.66
ACC004009,new_account,2025-03-15,4,0.0
ACC004010,small_business,2025-06-06,19,1790.88
ACC004011,new_account,2025-01-20,7,0.0
ACC004012,retail,2025-01-13,19,2376.24
ACC004013,retail,2025-08-19,18,4123.12
ACC004014,retail,2022-01-04,6,4861.41
ACC004015,retail,2025-02-07,22,1529.22
ACC004016,small_business,2024-10-10,25,4513.38
ACC004017,retail,2025-02-21,18,2669.93
ACC004018,small_business,2024-12-05,1,3664.57
ACC004019,retail,2022-11-02,24,4564.98
ACC004020,retail,2025-10-19,15,6362.67
ACC004021,retail,2025-12-31,23,2806.99
ACC004022,retail,2022-03-16,7,2145.93
ACC004023,retail,2025-07-09,15,5706.79
ACC004024,retail,2025-11-18,26,2489.17
ACC004025,retail,2025-08-11,10,1338.52
ACC004026,retail,2024-05-16,27,4251.9
ACC004027,retail,2023-05-19,23,5215.52
ACC004028,small_business,2025-10-17,3,3154.06
ACC004029,retail,2025-05-17,27,1619.72
ACC004030,retail,2025-03-12,28,3640.69
ACC004031,small_business,2025-10-01,26,1344.19
ACC004032,retail,2025-12-15,26,3086.96
ACC004033,retail,2025-12-23,14,2225.36
ACC004034,retail,2025-02-03,22,2042.72
ACC004035,retail,2025-10-13,16,3859.6
ACC004036,retail,2025-06-03,5,2187.01
ACC004037,retail,2024-08-01,21,2725.84
ACC004038,small_business,2024-12-20,10,4377.55
ACC004039,retail,2025-12-14,8,4091.22
ACC004040,retail,2025-07-13,9,2782.98
ACC004041,small_business,2025-11-02,22,2811.15
ACC004042,retail,2025-01-07,5,2061.67
ACC004043,retail,2025-12-11,23,3102.6
ACC004044,retail,2025-10-10,14,6152.55
ACC004045,retail,2025-05-19,26,3757.96
ACC004046,retail,2023-12-26,13,3971.52
ACC004047,retail,2025-05-29,3,2113.8
ACC004048,retail,2025-04-22,15,2906.42
ACC004049,retail,2023-12-07,20,2888.71
ACC004050,retail,2023-01-03,16,2518.37
ACC004051,retail,2025-01-30,19,4527.94
ACC004052,retail,2023-12-05,13,2984.45
ACC004053,retail,2025-10-11,18,3200.82
ACC004054,retail,2025-03-23,17,4959.06
ACC004055,retail,2023-04-14,28,3251.79
ACC004056,retail,2023-12-30,23,2997.0
ACC004057,retail,2025-10-19,14,2965.16
ACC004058,retail,2023-02-22,18,2933.4
ACC004059,retail,2024-10-21,2,2438.66
ACC004060,retail,2025-07-07,26,3381.95
ACC004061,retail,2023-07-06,12,2924.43
ACC004062,retail,2025-09-17,23,5690.81
ACC004063,retail,2025-08-28,26,2289.92
ACC004064,retail,2025-05-20,18,3621.69
ACC004065,retail,2024-09-15,20,3225.76
ACC004066,new_account,2022-05-31,21,0.0
ACC004067,retail,2025-11-20,3,3576.92
ACC004068,retail,2024-10-10,4,2170.5
ACC004069,retail,2025-10-19,25,2409.63
ACC004070,retail,2025-05-14,8,8543.74
ACC004071,retail,2025-08-16,22,2265.06
ACC004072,retail,2025-07-15,22,2125.42
ACC004073,retail,2025-10-11,12,2147.94
ACC004074,retail,2024-08-15,6,4738.09
ACC004075,retail,2022-07-07,21,2443.5
ACC004076,retail,2024-12-30,20,2035.99
ACC004077,retail,2025-08-02,2,6375.77
ACC004078,retail,2023-11-24,19,3488.82
ACC004079,retail,2025-12-06,21,1745.73
ACC004080,retail,2022-07-24,22,3808.04
ACC004081,retail,2025-06-08,21,2009.63
ACC004082,retail,2025-11-14,13,2187.44
ACC004083,retail,2026-01-01,25,1929.17
ACC004084,new_account,2024-07-31,11,0.0
ACC004085,retail,2025-11-24,26,2267.21
ACC004086,retail,2025-09-27,14,4909.47
ACC004087,retail,2024-11-26,4,3146.97
ACC004088,retail,2023-02-18,1,3007.91
ACC004089,retail,2025-04-30,4,4046.15
ACC004090,retail,2024-11-23,9,2028.69
ACC004091,retail,2025-04-15,8,2981.23
ACC004092,retail,2025-02-01,17,1898.2
ACC004093,retail,2025-05-09,24,4959.17
ACC004094,retail,2025-12-12,17,1398.54
ACC004095,retail,2022-06-15,18,2907.78
ACC004096,retail,2025-08-05,19,4685.42
ACC004097,retail,2024-07-06,23,3017.92
ACC004098,retail,2025-08-06,19,1557.46
ACC004099,retail,2025-12-14,8,1834.66
ACC004100,retail,2024-10-03,15,1439.97
ACC004101,retail,2025-10-05,12,6294.37
ACC004102,retail,2025-03-29,13,2678.66
ACC004103,retail,2024-11-14,15,3566.59
ACC004104,retail,2024-08-04,25,2552.95
ACC004105,retail,2025-06-23,22,3963.97
ACC004106,retail,2025-06-29,19,4464.15
ACC004107,retail,2023-12-15,23,1626.48
ACC004108,retail,2025-04-18,17,2501.46
ACC004109,retail,2024-12-11,5,3807.17
ACC004110,retail,2025-02-01,12,4992.3
ACC004111,retail,2025-10-23,1,3876.01
ACC004112,retail,2025-05-21,16,1423.33
ACC004113,retail,2025-10-12,4,2419.44
ACC004114,retail,2025-10-17,10,2766.74
ACC004115,retail,2023-08-06,14,2460.84
ACC004116,retail,2025-10-16,3,1928.59
ACC004117,retail,2025-12-30,4,9141.22
ACC004118,new_account,2024-10-28,27,0.0
ACC004119,retail,2025-04-22,24,2128.47
ACC004120,retail,2023-08-28,5,1795.59
ACC004121,retail,2023-12-30,12,2665.8
ACC004122,retail,2025-11-02,10,2569.91
ACC004123,small_business,2025-04-30,11,3409.87
ACC004124,small_business,2025-09-24,15,3641.11
ACC004125,retail,2024-09-20,26,3345.13
ACC004126,retail,2024-05-16,7,3441.08
ACC004127,retail,2025-07-26,17,3207.24
ACC004128,retail,2022-06-25,16,1420.13
ACC004129,retail,2024-05-08,12,2748.12
ACC004130,retail,2024-06-30,16,4669.85
ACC004131,small_business,2024-06-18,4,3461.51
ACC004132,retail,2025-01-23,15,2683.75
ACC004133,retail,2025-10-10,24,3579.18
ACC004134,retail,2025-10-18,23,5120.99
ACC004135,retail,2024-01-17,15,5013.8
ACC004136,retail,2025-01-18,11,2240.34
ACC004137,retail,2023-12-22,3,2610.48
ACC004138,retail,2025-01-04,10,1617.38
ACC004139,retail,2025-07-23,2,2479.58
ACC004140,retail,2024-09-25,26,2947.79
ACC004141,retail,2023-10-24,23,2175.28
ACC004142,retail,2020-10-12,4,3263.37
ACC004143,retail,2024-09-29,1,2578.23
ACC004144,retail,2025-10-20,28,1618.11
ACC004145,retail,2025-05-11,11,2121.28
ACC004146,small_business,2025-11-23,21,5333.78
ACC004147,retail,2024-08-26,4,3901.45
ACC004148,retail,2025-12-09,22,1860.44
ACC004149,retail,2023-02-03,26,5227.7
ACC004150,retail,2025-01-07,6,3288.2
ACC004151,retail,2022-10-24,24,4191.32
ACC004152,retail,2025-02-16,8,4298.18
ACC004153,retail,2023-02-15,17,2102.51
ACC004154,retail,2025-09-12,6,2063.05
ACC004155,retail,2023-11-14,18,4633.54
ACC004156,retail,2025-08-22,6,3200.72
ACC004157,retail,2025-11-28,11,2774.28
ACC004158,retail,2025-08-10,18,4071.03
ACC004159,retail,2025-09-07,14,4839.52
ACC004160,retail,2025-08-09,15,2435.29
ACC004161,retail,2023-09-26,8,3920.15
ACC004162,retail,2025-02-13,26,1937.62
ACC004163,retail,2025-11-20,13,3671.98
ACC004164,retail,2025-09-26,21,1295.0
ACC004165,retail,2025-06-11,6,3771.63
ACC004166,retail,2025-03-18,6,2247.13
ACC004167,retail,2025-07-09,21,4769.06
ACC004168,retail,2025-05-22,22,6949.36
ACC004169,retail,2025-05-03,14,3036.57
ACC004170,retail,2024-05-05,13,4022.16
ACC004171,retail,2025-04-13,1,3012.34
ACC004172,retail,2025-11-05,24,3067.18
ACC004173,retail,2024-05-29,20,2504.84
ACC004174,small_business,2023-09-09,7,1650.44
ACC004175,retail,2025-06-04,15,1590.6
ACC004176,retail,2022-12-08,19,3410.74
ACC004177,retail,2025-10-05,14,2010.69
ACC004178,retail,2025-10-29,13,818.09
ACC004179,retail,2024-09-28,1,2527.62
ACC004180,retail,2023-08-08,23,1665.77
ACC004181,retail,2025-11-05,7,5832.91
ACC004182,retail,2025-05-25,7,2895.21
ACC004183,retail,2025-12-19,9,1397.12
ACC004184,retail,2024-12-29,25,2796.11
ACC004185,retail,2025-06-06,23,2363.04
ACC004186,retail,2019-01-07,26,2976.81
ACC004187,retail,2025-11-11,26,3509.53
ACC004188,retail,2023-12-10,3,2077.01
ACC004189,retail,2025-05-08,19,5555.63
ACC004190,retail,2025-04-18,4,4329.29
ACC004191,retail,2025-02-09,26,4890.19
ACC004192,retail,2024-11-16,28,5604.57
ACC004193,retail,2024-09-30,18,1589.39
ACC004194,retail,2025-02-07,6,2635.99
ACC004195,retail,2022-02-01,12,1810.53
ACC004196,retail,2025-12-03,11,1552.42
ACC004197,retail,2025-09-09,7,5609.05
ACC004198,retail,2023-09-18,15,4301.1
ACC004199,retail,2025-08-20,4,2687.84
ACC004200,new_account,2025-02-08,9,0.0
ACC004201,retail,2023-08-07,22,2443.48
ACC004202,retail,2025-08-03,28,3033.54
ACC004203,retail,2025-10-14,16,4861.6
ACC004204,retail,2021-06-26,17,4325.2
ACC004205,retail,2025-12-16,21,2288.53
ACC004206,retail,2025-10-20,11,2241.1
ACC004207,small_business,2025-08-17,20,3263.39
ACC004208,retail,2025-11-07,13,3097.66
ACC004209,retail,2025-03-31,20,3231.91
ACC004210,retail,2025-11-16,13,1588.5
ACC004211,new_account,2024-04-05,19,0.0
ACC004212,retail,2025-10-28,4,3459.34
ACC004213,retail,2025-11-10,12,2389.61
ACC004214,retail,2024-04-23,12,2349.31
ACC004215,retail,2025-11-27,28,5756.83
ACC004216,retail,2025-09-24,15,2713.34
ACC004217,small_business,2022-08-18,20,2393.11
ACC004218,retail,2025-08-01,6,2350.07
ACC004219,small_business,2024-04-19,27,2139.38
ACC004220,small_business,2024-01-29,22,3776.79
ACC004221,retail,2023-10-05,23,2559.34
ACC004222,retail,2024-11-03,26,2743.9
ACC004223,retail,2025-08-01,10,2109.55
ACC004224,retail,2025-08-25,20,3932.81
ACC004225,retail,2025-09-17,19,3388.1
ACC004226,retail,2024-02-15,3,1761.33
ACC004227,retail,2025-04-27,22,2966.25
ACC004228,retail,2021-11-02,5,2614.09
ACC004229,retail,2025-04-07,11,3200.55
ACC004230,retail,2025-10-09,4,2169.25
ACC004231,retail,2024-02-28,8,3926.43
ACC004232,retail,2022-12-18,10,3804.33
ACC004233,retail,2025-01-30,4,3892.81
ACC004234,new_account,2025-12-27,6,0.0
ACC004235,retail,2025-08-23,12,4418.23
ACC004236,retail,2025-09-23,23,2458.52
ACC004237,retail,2024-09-16,5,3284.73
ACC004238,retail,2025-09-07,17,5045.89
ACC004239,retail,2023-11-29,13,3861.06
ACC004240,small_business,2025-01-18,14,2945.63
ACC004241,retail,2025-11-08,20,3676.93
ACC004242,retail,2025-08-28,5,2273.77
ACC004243,retail,2025-12-29,19,2566.36
ACC004244,retail,2025-10-17,13,1626.58
ACC004245,retail,2025-04-08,14,3712.57
ACC004246,retail,2025-11-11,6,2398.96
ACC004247,new_account,2025-06-13,16,0.0
ACC004248,retail,2025-09-13,21,2255.72
ACC004249,retail,2025-12-02,18,2939.02
ACC004250,retail,2025-11-04,23,2414.32
ACC004251,retail,2020-08-01,21,5710.9
ACC004252,small_business,2024-01-20,6,1729.05
ACC004253,retail,2024-07-16,18,3023.43
ACC004254,retail,2025-10-23,6,1930.08
ACC004255,retail,2025-11-06,16,2533.09
ACC004256,retail,2025-10-30,10,6249.85
ACC004257,retail,2025-01-16,5,3923.47
ACC004258,retail,2023-09-20,6,2541.91
ACC004259,retail,2025-06-06,11,1906.88
ACC004260,retail,2023-08-21,27,1960.37
ACC004261,retail,2024-10-15,15,2303.14
ACC004262,retail,2025-04-30,20,4094.11
ACC004263,retail,2025-08-07,2,4177.7
ACC004264,retail,2025-12-05,28,3382.72
ACC004265,retail,2025-07-16,12,3428.39
ACC004266,retail,2025-04-25,1,3144.47
ACC004267,retail,2025-11-19,16,3346.72
ACC004268,retail,2025-12-27,5,2784.74
ACC004269,retail,2024-09-29,7,3805.09
ACC004270,retail,2023-01-28,27,3604.35
ACC004271,retail,2024-09-11,13,2023.67
ACC004272,small_business,2025-11-10,18,3292.24
ACC004273,retail,2024-02-29,17,4608.74
ACC004274,retail,2025-06-26,21,3473.14
ACC004275,small_business,2025-12-18,16,2534.09
ACC004276,retail,2025-11-03,14,3695.5
ACC004277,retail,2023-08-09,22,5802.83
ACC004278,retail,2024-07-17,16,2775.31
ACC004279,small_business,2025-05-10,14,2349.91
ACC004280,retail,2025-10-12,23,2517.38
ACC004281,retail,2025-12-18,27,3395.14
ACC004282,retail,2023-07-18,15,4777.66
ACC004283,retail,2021-09-13,16,1860.74
ACC004284,retail,2024-06-04,6,3544.46
ACC004285,retail,2023-11-02,3,2473.41
ACC004286,retail,2025-09-29,19,2219.95
ACC004287,retail,2023-04-09,1,2825.81
ACC004288,retail,2023-07-01,26,2184.89
ACC004289,new_account,2024-06-21,25,0.0
ACC004290,new_account,2024-04-23,8,0.0
ACC004291,small_business,2024-08-28,10,2780.05
ACC004292,retail,2025-07-13,2,2210.62
ACC004293,retail,2025-01-22,9,4045.08
ACC004294,small_business,2023-01-30,8,4311.29
ACC004295,retail,2025-03-14,18,3250.9
ACC004296,retail,2023-07-12,10,1691.33
ACC004297,retail,2025-10-07,6,1529.86
ACC004298,retail,2025-10-04,25,4430.32
ACC004299,retail,2023-12-24,15,2098.02
ACC004300,small_business,2025-06-25,19,2010.26
ACC004301,retail,2025-08-21,24,3182.97
ACC004302,retail,2025-07-06,25,2214.84
ACC004303,retail,2025-05-26,25,2975.88
ACC004304,retail,2024-06-25,16,4203.89
ACC004305,retail,2025-11-25,18,2766.59
ACC004306,retail,2023-04-15,17,7104.45
ACC004307,retail,2025-01-04,4,3480.25
ACC004308,retail,2023-05-07,19,2981.63
ACC004309,retail,2024-05-19,4,2130.6
ACC004310,small_business,2025-12-25,9,2274.63
ACC004311,small_business,2025-10-29,25,2371.38
ACC004312,retail,2025-09-26,18,4130.4
ACC004313,retail,2025-07-14,27,4956.29
ACC004314,retail,2025-09-11,12,2615.4
ACC004315,retail,2024-05-26,18,2255.18
ACC004316,retail,2025-11-05,27,1560.05
ACC004317,retail,2025-10-27,25,2293.58
ACC004318,retail,2025-07-21,2,3222.74
ACC004319,retail,2025-10-08,25,1861.59
ACC004320,retail,2025-01-11,24,5568.84
ACC004321,retail,2023-12-12,15,5061.09
ACC004322,retail,2021-06-05,18,2941.79
ACC004323,retail,2022-04-21,7,917.12
ACC004324,retail,2023-09-05,14,5664.05
ACC004325,small_business,2025-07-29,4,2347.46
ACC004326,retail,2025-10-14,24,3814.76
ACC004327,retail,2023-01-26,27,3457.66
ACC004328,retail,2025-11-11,21,2005.13
ACC004329,retail,2025-02-04,25,3673.16
ACC004330,new_account,2025-09-27,8,0.0
ACC004331,retail,2025-05-04,10,2398.79
ACC004332,retail,2025-08-22,28,3020.4
ACC004333,small_business,2025-06-17,2,2557.76
ACC004334,retail,2022-03-15,15,4615.54
ACC004335,retail,2021-12-24,9,4394.83
ACC004336,retail,2023-07-15,12,4556.55
ACC004337,retail,2025-08-10,28,4271.95
ACC004338,retail,2025-08-14,27,1586.8
ACC004339,retail,2025-11-16,3,3490.86
ACC004340,retail,2024-12-28,15,3203.94
ACC004341,retail,2025-07-29,28,1741.87
ACC004342,retail,2025-12-06,4,1870.24
ACC004343,retail,2025-07-09,25,5368.29
ACC004344,retail,2024-07-28,26,2258.58
ACC004345,retail,2025-08-23,8,3418.58
